tempo_arduino_micro_s,valor_ADC,tempo_arduino_s
63038764,14,63.038764
63039440,10,63.03944
63040112,11,63.040112
63040788,14,63.040788
63041460,10,63.04146
63042132,10,63.042132
63042812,10,63.042812
63043484,10,63.043484
63044156,12,63.044156
63044836,19,63.044836
63045508,34,63.045508
63046188,44,63.046188
63046868,43,63.046868
63047544,45,63.047544
63048220,44,63.04822
63048900,30,63.0489
63049576,14,63.049576
63050252,16,63.050252
63050932,32,63.050932
63051608,27,63.051608
63052284,19,63.052284
63052964,15,63.052964
63053636,14,63.053636
63054316,14,63.054316
63054996,23,63.054996
63055672,21,63.055672
63056348,15,63.056348
63057028,17,63.057028
63057704,21,63.057704
63058380,19,63.05838
63059060,21,63.05906
63059736,26,63.059736
63060412,14,63.060412
63061092,11,63.061092
63061768,12,63.061768
63062444,14,63.062444
63063124,15,63.063124
63063800,16,63.0638
63064476,16,63.064476
63065156,16,63.065156
63065832,18,63.065832
63066508,19,63.066508
63067188,20,63.067188
63067864,22,63.067864
63068544,27,63.068544
63069220,43,63.06922
63069896,40,63.069896
63070572,42,63.070572
63071252,48,63.071252
63071928,44,63.071928
63072608,31,63.072608
63073284,12,63.073284
63073956,9,63.073956
63074584,11,63.074584
63075264,18,63.075264
63075936,51,63.075936
63076616,65,63.076616
63077288,51,63.077288
63077960,54,63.07796
63078640,49,63.07864
63079312,26,63.079312
63079988,14,63.079988
63080668,14,63.080668
63081340,18,63.08134
63082020,14,63.08202
63082700,17,63.0827
63083372,27,63.083372
63084052,27,63.084052
63084732,32,63.084732
63085404,34,63.085404
63086084,40,63.086084
63086764,33,63.086764
63087436,18,63.087436
63088116,19,63.088116
63088796,27,63.088796
63089468,22,63.089468
63090148,16,63.090148
63090828,10,63.090828
63091500,17,63.0915
63092180,14,63.09218
63092860,9,63.09286
63093480,10,63.09348
63094168,14,63.094168
63094844,25,63.094844
63095516,30,63.095516
63096196,35,63.096196
63096876,31,63.096876
63097552,12,63.097552
63098228,10,63.098228
63098908,12,63.098908
63099580,14,63.09958
63100260,15,63.10026
63100940,28,63.10094
63101616,32,63.101616
63102292,27,63.102292
63102968,20,63.102968
63103640,18,63.10364
63104320,20,63.10432
63104988,16,63.104988
63105660,11,63.10566
63106340,10,63.10634
63107016,10,63.107016
63107684,14,63.107684
63108364,18,63.108364
63109040,17,63.10904
63109708,10,63.109708
63110388,10,63.110388
63111064,12,63.111064
63111740,12,63.11174
63112420,14,63.11242
63113092,16,63.113092
63113772,26,63.113772
63114452,15,63.114452
63115128,13,63.115128
63115804,18,63.115804
63116484,17,63.116484
63117160,16,63.11716
63117836,22,63.117836
63118516,41,63.118516
63119192,65,63.119192
63119872,58,63.119872
63120548,50,63.120548
63121220,33,63.12122
63121900,20,63.1219
63122580,13,63.12258
63123252,10,63.123252
63123932,10,63.123932
63124612,29,63.124612
63125284,58,63.125284
63125964,32,63.125964
63126644,10,63.126644
63127320,10,63.12732
63127996,13,63.127996
63128676,14,63.128676
63129352,17,63.129352
63130028,25,63.130028
63130708,27,63.130708
63131384,10,63.131384
63132060,10,63.13206
63132740,10,63.13274
63133416,10,63.133416
63134092,10,63.134092
63134772,19,63.134772
63135448,32,63.135448
63136124,32,63.136124
63136804,21,63.136804
63137476,20,63.137476
63138156,24,63.138156
63138836,17,63.138836
63139512,10,63.139512
63140188,11,63.140188
63140860,9,63.14086
63141488,10,63.141488
63142176,14,63.142176
63142848,11,63.142848
63143520,14,63.14352
63144196,18,63.144196
63144872,25,63.144872
63145544,18,63.145544
63146220,14,63.14622
63146896,15,63.146896
63147572,10,63.147572
63148252,13,63.148252
63148928,22,63.148928
63149604,24,63.149604
63150284,27,63.150284
63150960,36,63.15096
63151636,34,63.151636
63152316,32,63.152316
63152992,24,63.152992
63153668,22,63.153668
63154348,39,63.154348
63155024,39,63.155024
63155704,23,63.155704
63156380,10,63.15638
63157056,36,63.157056
63157732,59,63.157732
63158412,35,63.158412
63159088,16,63.159088
63159764,18,63.159764
63160444,36,63.160444
63161116,48,63.161116
63161796,36,63.161796
63162476,18,63.162476
63163152,14,63.163152
63163828,14,63.163828
63164508,16,63.164508
63165184,14,63.165184
63165860,15,63.16586
63166540,17,63.16654
63167216,16,63.167216
63167892,25,63.167892
63168572,41,63.168572
63169248,56,63.169248
63169924,50,63.169924
63170604,39,63.170604
63171276,35,63.171276
63171956,26,63.171956
63172636,13,63.172636
63173312,10,63.173312
63173988,20,63.173988
63174668,27,63.174668
63175344,20,63.175344
63176020,28,63.17602
63176692,30,63.176692
63177368,21,63.177368
63178044,16,63.178044
63178720,18,63.17872
63179392,32,63.179392
63180072,36,63.180072
63180744,37,63.180744
63181420,32,63.18142
63182100,24,63.1821
63182772,10,63.182772
63183448,11,63.183448
63184124,14,63.184124
63184796,27,63.184796
63185472,24,63.185472
63186148,18,63.186148
63186824,18,63.186824
63187500,18,63.1875
63188180,28,63.18818
63188856,30,63.188856
63189532,22,63.189532
63190212,10,63.190212
63190888,11,63.190888
63191564,10,63.191564
63192244,11,63.192244
63192920,9,63.19292
63193548,10,63.193548
63194232,11,63.194232
63194904,18,63.194904
63195584,18,63.195584
63196260,15,63.19626
63196936,15,63.196936
63197612,22,63.197612
63198292,23,63.198292
63198968,15,63.198968
63199648,10,63.199648
63200328,16,63.200328
63200996,23,63.200996
63201676,28,63.201676
63202356,39,63.202356
63203032,29,63.203032
63203708,22,63.203708
63204388,22,63.204388
63205064,22,63.205064
63205740,12,63.20574
63206420,9,63.20642
63207040,9,63.20704
63207672,10,63.207672
63208352,10,63.208352
63209024,10,63.209024
63209700,14,63.2097
63210372,14,63.210372
63211052,14,63.211052
63211732,15,63.211732
63212408,16,63.212408
63213084,16,63.213084
63213764,15,63.213764
63214436,10,63.214436
63215116,10,63.215116
63215796,11,63.215796
63216472,12,63.216472
63217148,17,63.217148
63217828,23,63.217828
63218504,27,63.218504
63219180,34,63.21918
63219864,33,63.219864
63220536,31,63.220536
63221212,21,63.221212
63221892,17,63.221892
63222568,14,63.222568
63223244,13,63.223244
63223924,11,63.223924
63224600,10,63.2246
63225276,12,63.225276
63225956,13,63.225956
63226632,18,63.226632
63227308,19,63.227308
63227988,18,63.227988
63228664,14,63.228664
63229344,14,63.229344
63230020,14,63.23002
63230696,13,63.230696
63231376,11,63.231376
63232056,10,63.232056
63232724,10,63.232724
63233404,10,63.233404
63234084,10,63.234084
63234756,12,63.234756
63235436,28,63.235436
63236116,37,63.236116
63236792,21,63.236792
63237468,16,63.237468
63238144,14,63.238144
63238824,14,63.238824
63239500,12,63.2395
63240176,15,63.240176
63240848,23,63.240848
63241524,27,63.241524
63242200,18,63.2422
63242872,11,63.242872
63243548,10,63.243548
63244220,10,63.24422
63244892,19,63.244892
63245572,18,63.245572
63246244,17,63.246244
63246916,19,63.246916
63247596,10,63.247596
63248272,16,63.248272
63248948,18,63.248948
63249628,18,63.249628
63250300,35,63.2503
63250980,48,63.25098
63251660,41,63.25166
63252336,41,63.252336
63253012,44,63.253012
63253692,38,63.253692
63254368,27,63.254368
63255044,18,63.255044
63255724,11,63.255724
63256400,11,63.2564
63257076,12,63.257076
63257756,10,63.257756
63258428,10,63.258428
63259108,11,63.259108
63259788,13,63.259788
63260464,14,63.260464
63261140,16,63.26114
63261820,12,63.26182
63262496,16,63.262496
63263172,15,63.263172
63263852,14,63.263852
63264528,11,63.264528
63265204,11,63.265204
63265884,10,63.265884
63266556,10,63.266556
63267236,15,63.267236
63267916,30,63.267916
63268592,35,63.268592
63269268,22,63.269268
63269948,13,63.269948
63270624,14,63.270624
63271300,14,63.2713
63271980,14,63.27198
63272656,10,63.272656
63273332,10,63.273332
63274012,12,63.274012
63274688,11,63.274688
63275364,10,63.275364
63276044,12,63.276044
63276720,12,63.27672
63277396,14,63.277396
63278072,23,63.278072
63278744,22,63.278744
63279424,16,63.279424
63280096,15,63.280096
63280768,12,63.280768
63281448,18,63.281448
63282120,24,63.28212
63282792,25,63.282792
63283472,21,63.283472
63284140,20,63.28414
63284812,29,63.284812
63285492,36,63.285492
63286164,31,63.286164
63286844,22,63.286844
63287524,17,63.287524
63288200,19,63.2882
63288876,12,63.288876
63289556,17,63.289556
63290232,24,63.290232
63290908,24,63.290908
63291588,23,63.291588
63292264,19,63.292264
63292940,20,63.29294
63293620,18,63.29362
63294292,12,63.294292
63294972,13,63.294972
63295652,14,63.295652
63296328,14,63.296328
63297004,14,63.297004
63297684,12,63.297684
63298356,12,63.298356
63299036,18,63.299036
63299716,23,63.299716
63300392,19,63.300392
63301068,18,63.301068
63301748,22,63.301748
63302424,28,63.302424
63303100,30,63.3031
63303780,25,63.30378
63304456,24,63.304456
63305132,28,63.305132
63305812,27,63.305812
63306488,21,63.306488
63307164,9,63.307164
63307792,12,63.307792
63308472,13,63.308472
63309152,10,63.309152
63309824,13,63.309824
63310504,23,63.310504
63311180,32,63.31118
63311856,30,63.311856
63312528,23,63.312528
63313208,15,63.313208
63313880,17,63.31388
63314552,15,63.314552
63315232,10,63.315232
63315904,11,63.315904
63316576,11,63.316576
63317256,14,63.317256
63317928,23,63.317928
63318600,28,63.3186
63319280,24,63.31928
63319952,16,63.319952
63320632,16,63.320632
63321308,18,63.321308
63321984,20,63.321984
63322660,14,63.32266
63323340,13,63.32334
63324016,22,63.324016
63324696,30,63.324696
63325372,29,63.325372
63326048,22,63.326048
63326724,16,63.326724
63327404,23,63.327404
63328080,23,63.32808
63328756,16,63.328756
63329436,14,63.329436
63330112,21,63.330112
63330788,26,63.330788
63331468,22,63.331468
63332144,21,63.332144
63332820,26,63.33282
63333500,31,63.3335
63334176,28,63.334176
63334856,32,63.334856
63335532,33,63.335532
63336208,30,63.336208
63336884,34,63.336884
63337564,30,63.337564
63338240,20,63.33824
63338916,13,63.338916
63339596,10,63.339596
63340272,15,63.340272
63340948,16,63.340948
63341628,10,63.341628
63342304,10,63.342304
63342980,14,63.34298
63343660,19,63.34366
63344336,23,63.344336
63345016,17,63.345016
63345692,14,63.345692
63346368,16,63.346368
63347044,15,63.347044
63347724,10,63.347724
63348400,16,63.3484
63349076,16,63.349076
63349752,14,63.349752
63350424,17,63.350424
63351104,23,63.351104
63351776,28,63.351776
63352448,26,63.352448
63353132,18,63.353132
63353808,18,63.353808
63354480,14,63.35448
63355160,24,63.35516
63355832,30,63.355832
63356508,27,63.356508
63357188,22,63.357188
63357864,15,63.357864
63358536,12,63.358536
63359220,11,63.35922
63359896,18,63.359896
63360576,11,63.360576
63361252,13,63.361252
63361928,16,63.361928
63362604,16,63.362604
63363284,17,63.363284
63363956,11,63.363956
63364636,10,63.364636
63365316,13,63.365316
63365988,14,63.365988
63366668,10,63.366668
63367348,10,63.367348
63368024,18,63.368024
63368700,42,63.3687
63369380,47,63.36938
63370056,43,63.370056
63370732,38,63.370732
63371412,38,63.371412
63372088,25,63.372088
63372764,11,63.372764
63373444,12,63.373444
63374116,22,63.374116
63374796,18,63.374796
63375476,11,63.375476
63376152,10,63.376152
63376828,10,63.376828
63377508,10,63.377508
63378184,15,63.378184
63378860,16,63.37886
63379540,17,63.37954
63380216,19,63.380216
63380892,11,63.380892
63381572,9,63.381572
63382196,11,63.382196
63382880,14,63.38288
63383564,20,63.383564
63384240,22,63.38424
63384916,22,63.384916
63385592,22,63.385592
63386264,29,63.386264
63386948,22,63.386948
63387620,23,63.38762
63388296,19,63.388296
63388972,10,63.388972
63389644,11,63.389644
63390320,15,63.39032
63390996,18,63.390996
63391672,22,63.391672
63392344,15,63.392344
63393024,11,63.393024
63393696,11,63.393696
63394368,12,63.394368
63395044,12,63.395044
63395720,14,63.39572
63396396,14,63.396396
63397076,16,63.397076
63397752,12,63.397752
63398432,13,63.398432
63399108,13,63.399108
63399784,11,63.399784
63400460,12,63.40046
63401140,12,63.40114
63401816,22,63.401816
63402492,37,63.402492
63403172,30,63.403172
63403848,30,63.403848
63404528,26,63.404528
63405204,18,63.405204
63405880,10,63.40588
63406556,9,63.406556
63407184,12,63.407184
63407856,17,63.407856
63408540,15,63.40854
63409220,13,63.40922
63409896,10,63.409896
63410572,11,63.410572
63411252,16,63.411252
63411924,16,63.411924
63412604,14,63.412604
63413284,16,63.413284
63413960,35,63.41396
63414636,54,63.414636
63415316,38,63.415316
63415992,27,63.415992
63416672,24,63.416672
63417348,28,63.417348
63418024,23,63.418024
63418700,22,63.4187
63419376,27,63.419376
63420048,15,63.420048
63420728,48,63.420728
63421400,81,63.4214
63422072,75,63.422072
63422752,44,63.422752
63423424,31,63.423424
63424100,36,63.4241
63424780,32,63.42478
63425456,25,63.425456
63426128,31,63.426128
63426804,23,63.426804
63427476,11,63.427476
63428156,18,63.428156
63428836,18,63.428836
63429512,26,63.429512
63430188,18,63.430188
63430868,13,63.430868
63431544,22,63.431544
63432224,30,63.432224
63432900,31,63.4329
63433576,32,63.433576
63434256,30,63.434256
63434932,32,63.434932
63435608,44,63.435608
63436288,48,63.436288
63436964,43,63.436964
63437636,38,63.437636
63438316,24,63.438316
63438996,15,63.438996
63439672,10,63.439672
63440352,12,63.440352
63441028,20,63.441028
63441704,33,63.441704
63442380,22,63.44238
63443060,11,63.44306
63443736,10,63.443736
63444412,12,63.444412
63445092,12,63.445092
63445768,16,63.445768
63446448,14,63.446448
63447124,15,63.447124
63447800,10,63.4478
63448476,10,63.448476
63449156,12,63.449156
63449832,10,63.449832
63450508,10,63.450508
63451188,19,63.451188
63451864,24,63.451864
63452544,24,63.452544
63453220,22,63.45322
63453896,19,63.453896
63454576,17,63.454576
63455252,19,63.455252
63455928,12,63.455928
63456608,13,63.456608
63457288,12,63.457288
63457960,10,63.45796
63458636,14,63.458636
63459312,26,63.459312
63459984,27,63.459984
63460664,17,63.460664
63461336,16,63.461336
63462008,26,63.462008
63462688,33,63.462688
63463360,25,63.46336
63464032,14,63.464032
63464712,18,63.464712
63465384,40,63.465384
63466056,54,63.466056
63466736,46,63.466736
63467408,16,63.467408
63468088,21,63.468088
63468768,38,63.468768
63469440,43,63.46944
63470120,34,63.47012
63470796,31,63.470796
63471472,26,63.471472
63472152,17,63.472152
63472832,13,63.472832
63473504,41,63.473504
63474184,58,63.474184
63474864,58,63.474864
63475536,53,63.475536
63476216,37,63.476216
63476896,18,63.476896
63477568,18,63.477568
63478248,18,63.478248
63478928,15,63.478928
63479600,34,63.4796
63480280,49,63.48028
63480960,53,63.48096
63481632,58,63.481632
63482312,63,63.482312
63482992,60,63.482992
63483664,51,63.483664
63484344,26,63.484344
63485024,19,63.485024
63485696,22,63.485696
63486376,17,63.486376
63487056,29,63.487056
63487728,14,63.487728
63488408,27,63.488408
63489092,21,63.489092
63489764,10,63.489764
63490444,10,63.490444
63491124,19,63.491124
63491796,11,63.491796
63492476,24,63.492476
63493156,40,63.493156
63493828,48,63.493828
63494508,63,63.494508
63495188,54,63.495188
63495864,32,63.495864
63496540,15,63.49654
63497212,11,63.497212
63497892,23,63.497892
63498572,34,63.498572
63499244,42,63.499244
63499916,32,63.499916
63500596,39,63.500596
63501272,37,63.501272
63501944,48,63.501944
63502620,55,63.50262
63503296,35,63.503296
63503968,19,63.503968
63504644,18,63.504644
63505316,14,63.505316
63505992,18,63.505992
63506668,24,63.506668
63507344,22,63.507344
63508020,16,63.50802
63508700,10,63.5087
63509376,10,63.509376
63510052,11,63.510052
63510732,38,63.510732
63511408,38,63.511408
63512084,15,63.512084
63512764,31,63.512764
63513440,31,63.51344
63514116,41,63.514116
63514796,45,63.514796
63515472,42,63.515472
63516148,45,63.516148
63516828,52,63.516828
63517504,23,63.517504
63518180,11,63.51818
63518860,11,63.51886
63519536,39,63.519536
63520212,52,63.520212
63520892,39,63.520892
63521564,17,63.521564
63522244,22,63.522244
63522924,49,63.522924
63523600,50,63.5236
63524276,34,63.524276
63524956,12,63.524956
63525632,18,63.525632
63526308,22,63.526308
63526988,12,63.526988
63527664,30,63.527664
63528340,73,63.52834
63529020,85,63.52902
63529692,51,63.529692
63530372,14,63.530372
63531052,27,63.531052
63531728,30,63.531728
63532404,26,63.532404
63533084,29,63.533084
63533760,64,63.53376
63534436,72,63.534436
63535116,23,63.535116
63535792,21,63.535792
63536472,24,63.536472
63537144,65,63.537144
63537816,112,63.537816
63538544,104,63.538544
63539280,39,63.53928
63539964,29,63.539964
63540644,58,63.540644
63541324,47,63.541324
63542000,22,63.542
63542676,94,63.542676
63543356,126,63.543356
63544084,55,63.544084
63544764,29,63.544764
63545444,23,63.545444
63546120,25,63.54612
63546796,48,63.546796
63547476,81,63.547476
63548152,66,63.548152
63548832,37,63.548832
63549508,38,63.549508
63550184,27,63.550184
63550860,44,63.55086
63551540,39,63.55154
63552216,87,63.552216
63552892,126,63.552892
63553624,130,63.553624
63554352,112,63.554352
63555088,58,63.555088
63555772,36,63.555772
63556448,11,63.556448
63557124,53,63.557124
63557804,84,63.557804
63558480,61,63.55848
63559156,46,63.559156
63559836,37,63.559836
63560512,30,63.560512
63561188,22,63.561188
63561868,13,63.561868
63562544,15,63.562544
63563220,16,63.56322
63563900,42,63.5639
63564576,69,63.564576
63565256,78,63.565256
63565932,50,63.565932
63566608,32,63.566608
63567284,23,63.567284
63567964,11,63.567964
63568640,24,63.56864
63569316,19,63.569316
63569996,12,63.569996
63570668,16,63.570668
63571348,20,63.571348
63572028,68,63.572028
63572700,64,63.5727
63573380,48,63.57338
63574060,13,63.57406
63574736,13,63.574736
63575412,37,63.575412
63576092,48,63.576092
63576768,25,63.576768
63577444,104,63.577444
